flight_loc_county_id,holding_id,country_id,state_id,county_id
1,503729,1,2,71
2,503730,1,2,71
3,503733,1,2,75
4,503734,1,2,75
5,506247,1,2,75
13130,503515,1,2,92
7,503729,1,2,83
8,503730,1,2,83
9,503733,1,2,84
10,503732,1,2,84
11,503731,1,2,84
12,506413,1,2,84
13129,503515,1,2,86
14,503541,1,2,86
15,503733,1,2,89
16,503734,1,2,89
17,506247,1,2,89
13128,503515,1,2,79
19,503733,1,2,94
20,503733,1,2,94
21,503734,1,2,94
22,503734,1,2,94
23,503729,1,2,94
24,503730,1,2,94
25,506247,1,2,94
26,502116,1,3,96
27,502117,1,3,96
28,502119,1,3,96
29,502120,1,3,96
32491,503910,1,50,3136
25633,507766,1,5,203
32584,503912,1,50,3136
32677,503913,1,50,3136
13898,502799,1,3,97
12798,502337,1,3,97
36,504257,1,3,97
12856,505732,1,3,97
38,504544,1,3,97
30933,506736,1,3,109
16339,504072,1,3,101
26929,506465,1,3,101
13685,502613,1,3,103
35140,502667,1,49,3118
30257,502668,1,49,3118
15177,506294,1,3,109
14165,506391,1,3,109
24407,506752,1,3,101
34587,503309,1,3,102
49,504206,1,3,102
14181,506295,1,3,102
26775,506218,1,3,102
14215,503027,1,3,109
15047,502600,1,3,103
54,504219,1,3,103
12811,504689,1,3,103
15279,503673,1,3,103
34220,506243,1,3,103
34653,506716,1,3,103
26484,506754,1,3,103
13593,502591,1,3,103
13620,502597,1,3,103
13684,502613,1,3,101
35139,502667,1,49,3117
30256,502668,1,49,3117
32490,503910,1,50,3133
25614,507765,1,50,3120
32583,503912,1,50,3133
32676,503913,1,50,3133
21793,504444,1,3,103
70,504544,1,3,103
15176,506294,1,3,103
14164,506391,1,3,103
73,506407,1,3,103
12807,502340,1,3,106
34559,503200,1,3,105
76,503488,1,3,105
15327,504208,1,3,105
78,502116,1,3,105
79,502117,1,3,105
80,502119,1,3,105
81,502120,1,3,105
14214,503027,1,3,106
12806,502340,1,3,105
14213,503027,1,3,105
85,502116,1,3,107
86,502117,1,3,107
87,502119,1,3,107
88,502120,1,3,107
89,502116,1,3,109
90,502117,1,3,109
91,502119,1,3,109
92,502120,1,3,109
93,502212,1,3,109
19000,502585,1,3,109
35138,502667,1,49,3105
30255,502668,1,49,3105
14212,503027,1,3,102
32489,503910,1,50,3127
25613,507765,1,26,1598
32582,503912,1,50,3127
32675,503913,1,50,3127
33533,504597,1,3,101
15175,506294,1,3,101
14163,506391,1,3,101
105,504311,1,4,111
16411,506191,1,4,138
34342,504182,1,5,222
108,503567,1,5,185
15650,503548,1,5,185
32056,503109,1,5,191
23750,502386,1,5,185
13238,502511,1,5,185
33622,502385,1,5,185
9821,504403,1,5,185
115,504378,1,5,185
15057,502603,1,5,227
117,502217,1,5,185
118,502686,1,5,185
34571,503199,1,5,234
11822,502139,1,5,228
16308,502502,1,5,233
20173,507195,1,32,1878
29127,502450,1,5,240
11458,502191,1,5,234
11807,502142,1,5,228
10296,502708,1,5,233
127,502685,1,5,185
11417,502196,1,5,227
31345,502202,1,5,227
130,502012,1,5,185
131,502008,1,5,185
22747,502309,1,5,239
12074,502061,1,5,240
134,502083,1,5,185
135,502017,1,5,185
136,502024,1,5,185
137,502095,1,5,185
9973,504417,1,5,232
139,502118,1,5,185
140,504420,1,5,185
141,502684,1,5,185
16234,502058,1,5,227
30835,504066,1,5,241
21865,504427,1,5,227
21843,504430,1,5,227
146,504447,1,5,185
17160,507019,1,5,226
19696,506635,1,5,191
26683,506676,1,5,242
33493,506702,1,5,225
13944,502797,1,28,1757
18999,502585,1,28,1751
30254,502668,1,49,3096
30312,503727,1,28,1761
28203,505684,1,5,226
156,502255,1,5,185
35137,502667,1,49,3096
32488,503910,1,50,3125
25617,507763,1,5,239
32581,503912,1,50,3125
32674,503913,1,50,3125
13956,502796,1,5,240
11863,502134,1,5,239
33029,504149,1,5,230
165,502265,1,5,186
166,502266,1,5,186
20761,502136,1,5,242
20782,502137,1,5,242
28083,505896,1,5,199
9584,502277,1,5,239
13450,504551,1,5,210
9455,502153,1,28,1756
35799,504391,1,5,190
31142,502165,1,28,1761
35793,502803,1,5,239
9423,502138,1,28,1761
13590,502590,1,28,1761
13919,503826,1,28,1757
32487,503910,1,50,3124
25616,507763,1,5,189
32580,503912,1,50,3124
32673,503913,1,50,3124
183,504635,1,5,186
184,504638,1,5,186
15100,502333,1,5,187
33618,502513,1,5,187
19675,506614,1,5,187
15098,502566,1,5,239
11884,502130,1,5,242
20771,502152,1,5,242
191,502265,1,5,187
13659,502606,1,5,242
20760,502136,1,5,239
20781,502137,1,5,239
22746,502309,1,5,234
196,502249,1,5,187
19597,506540,1,5,205
34387,502629,1,28,1761
13969,502795,1,28,1757
35794,502803,1,5,187
27840,502465,1,5,242
9422,502138,1,28,1757
15164,502298,1,5,188
13559,502581,1,5,188
35364,503058,1,5,188
34598,503259,1,5,188
13243,503001,1,5,188
13241,502514,1,5,188
14902,504386,1,5,188
11883,502130,1,5,215
11774,502168,1,5,242
30891,502047,1,5,237
11950,502093,1,5,242
214,502290,1,5,188
215,502215,1,5,188
13769,502800,1,5,236
30851,502030,1,5,242
218,502291,1,5,188
30843,502029,1,5,242
30881,502046,1,5,242
35605,509321,1,5,224
222,502680,1,5,188
223,502148,1,5,188
224,502040,1,5,188
225,502028,1,5,188
30865,502041,1,5,242
31367,506511,1,5,241
27106,503562,1,5,242
12993,502379,1,5,242
31526,502121,1,5,242
231,502147,1,5,188
19667,506606,1,5,230
26682,506676,1,5,241
27839,502465,1,5,241
235,502162,1,5,188
30253,502668,1,49,3093
30311,503727,1,28,1756
35136,502667,1,49,3093
32486,503910,1,44,2804
35776,506223,1,5,238
32579,503912,1,44,2804
32672,503913,1,44,2804
33726,502515,1,5,189
15097,502566,1,5,206
20770,502152,1,5,239
246,502290,1,5,189
247,502265,1,5,189
31353,502205,1,5,239
249,502291,1,5,189
250,502237,1,5,189
251,502197,1,5,189
20759,502136,1,5,235
20780,502137,1,5,235
22745,502309,1,5,227
255,502201,1,5,189
256,502180,1,5,189
257,502183,1,5,189
258,502249,1,5,189
19596,506540,1,5,189
34386,502629,1,28,1760
30252,502668,1,49,3091
30310,503727,1,28,1749
11441,502193,1,5,239
27838,502465,1,5,239
35792,502803,1,5,206
9421,502138,1,28,1749
35135,502667,1,49,3091
32485,503910,1,44,2802
33135,508898,1,5,228
32578,503912,1,44,2802
32671,503913,1,44,2802
13571,502586,1,5,236
35818,502802,1,5,237
274,502686,1,5,190
14228,503857,1,5,237
276,502215,1,5,190
13493,502554,1,5,236
21960,504477,1,5,195
30850,502030,1,5,241
30842,502029,1,5,241
30880,502046,1,5,241
30722,502141,1,5,241
13658,502606,1,5,241
284,502685,1,5,190
285,502040,1,5,190
286,502028,1,5,190
30864,502041,1,5,241
31366,506511,1,5,235
27105,503562,1,5,237
12992,502379,1,5,236
291,502113,1,5,190
31525,502121,1,5,241
30907,502057,1,5,234
21964,504472,1,5,195
33607,502498,1,5,190
33920,502479,1,5,190
12174,503855,1,5,190
15162,502300,1,5,190
35444,502299,1,5,190
32736,502516,1,5,190
13943,502797,1,28,1756
30251,502668,1,49,3082
30309,503727,1,5,242
304,502273,1,5,190
35134,502667,1,49,3082
32484,503910,1,44,2800
33134,508898,1,5,227
32577,503912,1,44,2800
32670,503913,1,44,2800
15056,502603,1,5,191
311,502217,1,5,191
312,502686,1,5,191
34570,503199,1,5,223
11821,502139,1,5,227
16307,502502,1,5,232
28244,503002,1,5,225
30871,502042,1,5,232
29126,502450,1,5,227
13657,502606,1,5,235
320,502685,1,5,191
11416,502196,1,5,208
322,502161,1,5,191
323,502012,1,5,191
324,502008,1,5,191
31365,506511,1,5,233
326,502113,1,5,191
12073,502061,1,5,228
328,502083,1,5,191
329,502200,1,5,191
330,502017,1,5,191
331,502024,1,5,191
332,502095,1,5,191
9972,504417,1,5,191
11782,502167,1,5,241
335,502179,1,5,191
336,502118,1,5,191
31524,502121,1,5,240
338,504420,1,5,191
11744,502171,1,5,238
16230,503972,1,5,241
30834,504066,1,5,232
17103,504431,1,5,232
9984,504446,1,5,232
17935,507018,1,5,226
19695,506635,1,5,185
26681,506676,1,5,240
13000,503032,1,5,191
15637,503568,1,5,191
349,503866,1,5,191
13237,502510,1,5,191
32058,503110,1,5,191
34508,503164,1,5,191
31808,504198,1,5,191
23752,502387,1,5,191
12998,504220,1,5,191
356,503870,1,5,191
16109,502654,1,5,191
26104,506442,1,5,191
19967,506707,1,5,191
13942,502797,1,28,1751
18998,502585,1,5,240
30250,502668,1,49,3066
30308,503727,1,5,241
27837,502465,1,5,238
19458,506503,1,5,234
35133,502667,1,49,3066
32483,503910,1,44,2798
25598,507823,1,5,203
32576,503912,1,44,2798
32669,503913,1,44,2798
30890,502047,1,5,236
18193,502714,1,5,240
373,502151,1,5,192
374,502045,1,5,192
11854,502135,1,5,237
376,502012,1,5,192
377,502021,1,5,192
378,502022,1,5,192
379,502017,1,5,192
380,502024,1,5,192
31082,502106,1,5,233
26680,506676,1,5,238
24374,506746,1,5,196
19712,506663,1,5,192
11878,502131,1,5,237
27836,502465,1,5,236
11882,502130,1,5,213
11773,502168,1,5,236
11868,502133,1,5,241
20769,502152,1,5,235
30870,502042,1,5,225
33028,504149,1,5,215
393,502265,1,5,193
33732,502490,1,5,215
395,502237,1,5,193
20113,502525,1,5,241
20779,502137,1,5,218
13180,502469,1,5,218
27855,504204,1,5,218
11764,502169,1,5,239
401,502249,1,5,193
9583,502277,1,5,206
21881,504419,1,5,215
17161,507017,1,5,226
405,504662,1,5,193
26679,506676,1,5,237
25641,502726,1,5,193
32740,502570,1,5,193
32689,502517,1,5,215
13449,504551,1,5,193
13968,502795,1,28,1756
34647,504069,1,28,1761
9454,502153,1,28,1749
31569,502220,1,28,1761
35789,503839,1,3,101
30249,502668,1,49,3054
30307,503727,1,5,240
27835,502465,1,5,235
419,502082,1,5,193
9420,502138,1,28,1746
35132,502667,1,49,3054
13918,503826,1,28,1756
32482,503910,1,44,2793
25795,507848,1,5,240
32575,503912,1,44,2793
32668,503913,1,44,2793
427,504635,1,5,193
428,504638,1,5,193
429,503831,1,5,194
31475,502088,1,5,240
13955,502796,1,5,239
432,502697,1,5,194
15096,502566,1,5,204
34443,508923,1,5,203
435,502275,1,5,194
11522,502186,1,5,241
31424,502060,1,5,240
11431,502194,1,5,238
11421,502195,1,5,204
11975,502089,1,5,208
31483,502090,1,5,240
34569,503199,1,5,208
10269,502701,1,5,238
11862,502134,1,5,238
445,504152,1,5,194
446,502294,1,5,194
35266,509205,1,5,224
13538,502576,1,5,204
449,502692,1,5,194
450,502693,1,5,194
29125,502450,1,5,226
14872,502494,1,5,238
14244,502699,1,5,238
10261,502694,1,5,240
31119,502149,1,5,238
31121,502150,1,5,238
12262,503828,1,5,239
458,503829,1,5,194
459,503830,1,5,194
31402,502031,1,5,226
11932,502094,1,5,240
13542,502577,1,5,210
463,503794,1,5,194
464,502700,1,5,194
11415,502196,1,5,204
466,502197,1,5,194
31550,502223,1,5,240
468,502266,1,5,194
12104,502053,1,5,234
31391,502011,1,5,240
30905,502055,1,5,234
472,502051,1,5,194
31415,502052,1,5,240
474,502696,1,5,194
475,504151,1,5,194
10592,503194,1,5,200
477,502160,1,5,194
31434,502065,1,5,240
11786,502166,1,5,220
31451,502080,1,5,208
481,502230,1,5,194
11925,502101,1,5,240
483,502698,1,5,194
484,502043,1,5,194
11763,502169,1,5,238
486,502026,1,5,194
487,502008,1,5,194
12090,502059,1,5,238
489,502145,1,5,194
490,502146,1,5,194
491,502278,1,5,194
31504,502114,1,5,240
11894,502115,1,5,239
9533,502199,1,5,241
495,502200,1,5,194
496,502201,1,5,194
31459,502081,1,5,240
498,502180,1,5,194
499,502183,1,5,194
11954,502091,1,5,238
11952,502092,1,5,238
30898,502054,1,5,234
15070,502607,1,5,224
9582,502277,1,5,204
31523,502121,1,5,238
11754,502170,1,5,241
11743,502171,1,5,232
11734,502172,1,5,238
509,504061,1,5,194
510,504063,1,5,194
32796,504532,1,5,211
27801,507016,1,5,226
22362,504645,1,5,210
514,504646,1,5,194
515,504650,1,5,194
516,504652,1,5,194
517,504653,1,5,194
518,504649,1,5,194
519,504654,1,5,194
520,504659,1,5,194
521,504660,1,5,194
522,506220,1,5,194
26678,506676,1,5,236
33909,502316,1,5,194
32080,502472,1,5,194
32380,502317,1,5,194
33792,502318,1,5,194
31868,502518,1,5,238
21858,504415,1,5,194
15137,504552,1,5,194
33384,504310,1,5,211
21730,506803,1,5,194
34385,502629,1,28,1757
9453,502153,1,28,1746
18997,502585,1,5,239
30248,502668,1,49,3051
12272,503111,1,28,1757
30306,503727,1,5,239
31141,502165,1,28,1749
11440,502193,1,5,238
27834,502465,1,5,234
19457,506503,1,5,223
15033,502593,1,28,1757
35131,502667,1,49,3051
13917,503826,1,28,1751
32481,503910,1,44,2789
25555,503911,1,50,3136
32574,503912,1,44,2789
32667,503913,1,44,2789
13570,502586,1,5,207
35817,502802,1,5,236
30889,502047,1,5,233
14227,503857,1,5,236
554,502215,1,5,195
13492,502554,1,5,201
21959,504477,1,5,190
557,502151,1,5,195
30849,502030,1,5,235
30841,502029,1,5,235
30879,502046,1,5,237
30721,502141,1,5,240
562,502040,1,5,195
11853,502135,1,5,236
564,502028,1,5,195
30863,502041,1,5,235
31364,506511,1,5,232
27104,503562,1,5,236
12991,502379,1,5,235
31522,502121,1,5,236
21963,504472,1,5,190
26677,506676,1,5,235
15165,502297,1,5,195
12166,502295,1,5,195
12167,502296,1,5,195
35798,504391,1,5,195
35800,504409,1,5,195
577,502162,1,5,195
35181,502486,1,28,1759
30247,502668,1,45,2818
30305,503727,1,5,238
11877,502131,1,5,236
27833,502465,1,5,233
35130,502667,1,45,2818
30888,502047,1,5,231
18192,502714,1,5,233
586,502151,1,5,196
587,502045,1,5,196
11852,502135,1,5,233
589,502012,1,5,196
31062,502103,1,5,233
31068,502104,1,5,233
592,502021,1,5,196
593,502022,1,5,196
16261,502540,1,5,236
595,502017,1,5,196
596,502024,1,5,196
31074,502105,1,5,233
31081,502106,1,5,228
26755,504621,1,5,207
26676,506676,1,5,234
24373,506746,1,5,192
33521,502556,1,5,237
33714,502555,1,5,196
21785,504450,1,5,196
9799,504375,1,5,196
606,504470,1,5,196
34394,504674,1,5,196
35495,504675,1,5,196
27550,506495,1,5,196
30528,506662,1,5,196
11876,502131,1,5,231
27832,502465,1,5,232
35129,502667,1,44,2803
30246,502668,1,44,2803
30304,503727,1,5,236
616,502253,1,5,197
617,502027,1,5,197
10268,502701,1,5,221
35788,503839,1,5,220
14243,502699,1,5,221
30724,502174,1,5,203
622,502700,1,5,197
15088,502612,1,5,217
624,502026,1,5,197
29230,502426,1,5,240
10278,502703,1,5,240
10284,502704,1,5,240
32795,504532,1,5,199
35797,504625,1,5,217
19219,506445,1,5,217
26955,506468,1,5,217
27336,506481,1,5,217
20067,506638,1,5,217
26675,506676,1,5,233
30537,506682,1,5,217
636,506771,1,5,197
34581,503244,1,5,197
15116,502329,1,5,197
12805,502339,1,5,197
21928,504398,1,5,197
21927,504399,1,5,197
21933,504400,1,5,197
21362,504553,1,5,197
21932,504401,1,5,197
21926,504397,1,5,197
21931,504396,1,5,197
12429,504583,1,5,197
10765,504629,1,5,197
649,506392,1,5,197
19552,506559,1,5,197
22195,506826,1,5,197
22191,506828,1,5,197
13941,502797,1,28,1749
26928,506465,1,5,217
18996,502585,1,5,238
30245,502668,1,44,2784
14211,503027,1,5,217
30303,503727,1,5,235
30476,502143,1,5,240
30486,502144,1,5,240
661,506399,1,5,197
662,502116,1,5,197
663,502117,1,5,197
664,502119,1,5,197
665,502120,1,5,197
35128,502667,1,44,2784
32480,503910,1,44,2787
25554,503911,1,50,3133
32573,503912,1,44,2787
32666,503913,1,44,2787
15174,506294,1,5,238
14162,506391,1,28,1748
33532,504597,1,5,217
674,503831,1,5,198
11861,502134,1,5,210
676,504152,1,5,198
677,502294,1,5,198
12261,503828,1,5,238
679,503829,1,5,198
680,503830,1,5,198
13541,502577,1,5,204
682,503794,1,5,198
683,502266,1,5,198
9590,503824,1,5,210
13904,502798,1,5,240
25615,507764,1,5,198
687,504063,1,5,198
22361,504645,1,5,198
689,504646,1,5,198
690,504651,1,5,198
691,504652,1,5,198
692,504653,1,5,198
693,504654,1,5,198
694,504659,1,5,198
695,504661,1,5,198
696,506220,1,5,198
31108,506230,1,5,220
31110,506231,1,5,220
31112,506232,1,5,220
19613,506573,1,5,220
13529,502573,1,5,198
24060,502343,1,5,198
703,503490,1,5,198
10542,503496,1,5,198
22109,504019,1,5,198
15751,504103,1,5,198
707,504574,1,5,198
33793,504600,1,5,199
10686,506357,1,5,198
14167,506371,1,5,198
33163,506408,1,5,198
19516,506542,1,5,198
19517,506543,1,5,198
19661,506603,1,5,198
30562,506609,1,5,198
19779,506680,1,5,198
22220,506837,1,5,198
34384,502629,1,28,1751
13967,502795,1,28,1751
720,504648,1,5,198
11801,502154,1,28,1757
8969,502262,1,28,1748
15039,502594,1,28,1758
13694,502616,1,28,1758
30244,502668,1,43,2710
16188,503036,1,28,1758
35811,503114,1,28,1757
30302,503727,1,5,234
15032,502593,1,5,239
14208,502653,1,28,1757
35127,502667,1,43,2710
13916,503826,1,28,1749
32479,503910,1,44,2786
25553,503911,1,50,3127
32572,503912,1,44,2786
32665,503913,1,44,2786
737,504153,1,5,198
738,504635,1,5,198
15173,506294,1,5,221
31474,502088,1,5,238
741,502697,1,5,199
34467,508036,1,5,217
13624,502598,1,5,240
30466,502129,1,5,240
30919,502066,1,5,199
11725,502173,1,5,221
31342,502187,1,5,240
11717,502175,1,5,240
31423,502060,1,5,234
15050,502601,1,5,220
15053,502602,1,5,240
31445,502070,1,5,240
11974,502089,1,5,204
31482,502090,1,5,226
755,502683,1,5,199
10267,502701,1,5,220
15046,502599,1,5,240
30788,502226,1,5,221
11860,502134,1,5,206
13536,502575,1,5,240
761,502687,1,5,199
30461,502128,1,5,240
763,502692,1,5,199
764,502693,1,5,199
29124,502450,1,5,224
14242,502699,1,5,220
10260,502694,1,5,226
10603,502722,1,5,240
769,503829,1,5,199
21982,504033,1,5,220
19928,502617,1,5,226
772,502682,1,5,199
31401,502031,1,5,224
30720,502141,1,5,225
11931,502094,1,5,226
30694,502076,1,5,238
777,502700,1,5,199
31549,502223,1,5,238
779,502266,1,5,199
31390,502011,1,5,226
781,502051,1,5,199
31414,502052,1,5,238
783,502696,1,5,199
10591,503194,1,5,199
31433,502065,1,5,228
11785,502166,1,5,203
31450,502080,1,5,204
33743,502561,1,5,240
789,502230,1,5,199
11924,502101,1,5,238
10245,502681,1,5,240
792,502698,1,5,199
12244,502006,1,5,240
794,502005,1,5,199
28518,502408,1,5,224
796,502043,1,5,199
797,502026,1,5,199
12089,502059,1,5,208
16374,502579,1,5,240
31397,502025,1,5,240
15042,502595,1,5,224
802,502254,1,5,199
803,502145,1,5,199
804,502146,1,5,199
805,502257,1,5,199
30793,502227,1,5,221
807,502278,1,5,199
21972,504051,1,5,220
13903,502798,1,5,226
31503,502114,1,5,238
811,502256,1,5,199
812,502200,1,5,199
813,502201,1,5,199
31458,502081,1,5,226
15069,502607,1,5,211
30915,502067,1,5,238
12108,502050,1,5,240
818,502229,1,5,199
31521,502121,1,5,235
820,502007,1,5,199
22434,502356,1,5,240
11742,502171,1,5,224
11733,502172,1,5,234
31337,504064,1,5,240
32794,504532,1,5,197
33635,504601,1,5,224
17158,507015,1,5,226
34448,506222,1,5,240
10684,506346,1,5,240
830,506353,1,5,199
16210,506355,1,5,203
27330,506482,1,5,203
19536,506552,1,5,220
26674,506676,1,5,232
31707,504189,1,5,199
31706,504070,1,5,199
15664,503647,1,5,199
15259,504252,1,5,199
15466,503449,1,5,199
22750,502325,1,5,199
15709,503921,1,5,199
842,503858,1,5,199
16265,504121,1,5,199
15086,502611,1,5,199
15129,502322,1,5,199
15131,502321,1,5,199
34756,502323,1,5,199
15125,502324,1,5,199
849,504293,1,5,199
15122,502326,1,5,199
15753,504098,1,5,199
14209,502655,1,5,199
35155,503974,1,5,199
16341,503976,1,5,199
15734,504000,1,5,199
15745,504003,1,5,199
857,504004,1,5,199
15746,504005,1,5,199
15747,504006,1,5,199
22088,504013,1,5,199
22048,504054,1,5,199
34648,504067,1,5,199
863,504074,1,5,199
864,504093,1,5,199
15238,504263,1,5,199
866,504266,1,5,199
12421,504533,1,5,199
15107,504534,1,5,199
15115,505651,1,5,199
25569,505754,1,5,199
17408,505769,1,5,199
14023,505774,1,5,199
15339,505854,1,5,199
874,506312,1,5,199
16177,506367,1,5,199
876,506396,1,5,199
877,506416,1,5,199
14137,506425,1,5,199
27355,506486,1,5,199
19583,506487,1,5,199
27362,506488,1,5,199
19621,506578,1,5,199
19711,506661,1,5,199
19792,506690,1,5,199
31663,506719,1,5,199
34383,502629,1,28,1749
11800,502154,1,28,1751
35180,502486,1,28,1753
18995,502585,1,5,234
30243,502668,1,38,2267
30301,503727,1,5,233
30475,502143,1,5,226
30485,502144,1,5,226
27713,503100,1,5,240
13861,505500,1,5,240
19456,506503,1,5,208
30672,506770,1,5,240
15031,502593,1,5,238
35126,502667,1,38,2267
32478,503910,1,44,2781
25552,503911,1,50,3125
32571,503912,1,44,2781
32664,503913,1,44,2781
904,504635,1,5,199
15172,506294,1,5,220
31473,502088,1,5,226
907,502697,1,5,200
26720,508922,1,5,203
31422,502060,1,5,226
31444,502070,1,5,238
11430,502194,1,5,208
11973,502089,1,5,200
31481,502090,1,5,224
10266,502701,1,5,217
34318,502608,1,5,238
916,502692,1,5,200
917,502693,1,5,200
14241,502699,1,5,217
10259,502694,1,5,221
31400,502031,1,5,200
11930,502094,1,5,224
922,502700,1,5,200
923,502197,1,5,200
31548,502223,1,5,234
31389,502011,1,5,224
926,502051,1,5,200
927,502696,1,5,200
10590,503194,1,5,194
31449,502080,1,5,203
930,502230,1,5,200
11923,502101,1,5,226
932,502698,1,5,200
933,502043,1,5,200
934,502026,1,5,200
12088,502059,1,5,206
31396,502025,1,5,226
937,502145,1,5,200
938,502146,1,5,200
939,502278,1,5,200
31502,502114,1,5,224
11893,502115,1,5,238
9532,502199,1,5,235
943,502200,1,5,200
944,502201,1,5,200
945,502180,1,5,200
946,502183,1,5,200
15068,502607,1,5,200
31520,502121,1,5,234
11753,502170,1,5,238
11741,502171,1,5,223
11732,502172,1,5,223
26673,506676,1,5,229
15136,502319,1,5,200
954,504425,1,5,200
35179,502486,1,28,1748
18994,502585,1,5,227
30242,502668,1,35,2072
30300,503727,1,5,232
11439,502193,1,5,234
19455,506503,1,5,204
35125,502667,1,35,2072
13569,502586,1,5,201
35816,502802,1,5,207
964,502686,1,5,201
14226,503857,1,5,207
31114,502132,1,5,207
20768,502152,1,5,233
30869,502042,1,5,215
13491,502554,1,5,195
970,502151,1,5,201
971,502685,1,5,201
11851,502135,1,5,231
27103,503562,1,5,235
974,502684,1,5,201
26672,506676,1,5,228
13689,502614,1,5,201
35219,502557,1,5,201
33586,502558,1,5,201
30857,502039,1,5,201
30854,502035,1,5,201
11914,502102,1,5,201
12986,502378,1,5,201
30856,502037,1,5,201
30858,502038,1,5,201
30855,502036,1,5,201
21958,504384,1,5,201
14903,504388,1,5,201
21952,504389,1,5,201
21899,504393,1,5,201
19676,506615,1,5,201
13940,502797,1,28,1746
30241,502668,1,35,2054
30299,503727,1,5,231
27831,502465,1,5,231
32663,503913,1,44,2776
35124,502667,1,35,2054
32477,503910,1,44,2776
25551,503911,1,50,3124
32570,503912,1,44,2776
30853,502032,1,5,209
11949,502093,1,5,236
33027,504149,1,5,213
13768,502800,1,5,231
1004,502680,1,5,202
1005,502148,1,5,202
1006,502147,1,5,202
15054,503147,1,5,202
33783,502388,1,5,202
1009,502162,1,5,202
30240,502668,1,33,1980
30298,503727,1,5,230
27830,502465,1,5,230
1013,502056,1,5,202
35123,502667,1,33,1980
32476,503910,1,43,2591
25550,503911,1,44,2804
32569,503912,1,43,2591
32662,503913,1,43,2591
26065,503012,1,5,240
19094,503025,1,5,240
28413,503029,1,5,240
34533,503185,1,5,240
1023,503048,1,5,203
1024,503115,1,5,203
34512,503183,1,5,214
1026,503476,1,5,203
31540,502189,1,5,240
12278,503085,1,5,240
31472,502088,1,5,224
13954,502796,1,5,226
1031,502697,1,5,203
33629,504034,1,5,240
28149,506968,1,5,226
21714,502456,1,5,240
32270,502455,1,5,240
13623,502598,1,5,220
30465,502129,1,5,226
10494,503069,1,5,240
11724,502173,1,5,220
10234,502676,1,5,240
9595,503086,1,5,240
31341,502187,1,5,226
18298,502281,1,5,240
12236,502013,1,5,221
11716,502175,1,5,226
34625,503318,1,5,214
35371,509285,1,5,203
25818,502458,1,5,240
15049,502601,1,5,203
15052,502602,1,5,203
34552,503186,1,5,214
31480,502090,1,5,211
31719,504195,1,5,214
34535,503216,1,5,214
1055,502683,1,5,203
30495,502192,1,5,240
18300,502280,1,5,240
15478,503461,1,5,214
14124,504183,1,5,240
34597,503257,1,5,240
18191,502714,1,5,228
15648,503556,1,5,214
30787,502226,1,5,217
34904,509237,1,5,224
31117,502140,1,5,240
31496,502112,1,5,240
28243,503002,1,5,222
31536,502127,1,5,240
30460,502128,1,5,226
14075,502792,1,5,220
13371,502678,1,5,199
31531,502126,1,5,240
34545,503073,1,5,214
35710,504035,1,5,240
34602,503077,1,5,214
34502,502438,1,5,240
1077,502692,1,5,203
1078,502693,1,5,203
35668,502454,1,5,240
10546,503528,1,5,214
27699,502429,1,5,240
15470,503526,1,5,214
29123,502450,1,5,223
1084,502288,1,5,203
10258,502694,1,5,219
10274,502702,1,5,240
20106,503040,1,5,240
20122,503045,1,5,240
10602,502722,1,5,203
1090,502682,1,5,203
28918,502459,1,5,240
10528,503333,1,5,214
27485,506713,1,5,220
26733,502400,1,5,214
28796,503405,1,5,240
17241,503304,1,5,214
30723,502174,1,5,197
30719,502141,1,5,203
28061,505636,1,5,240
15741,503094,1,5,240
12029,502075,1,5,240
31716,502399,1,5,220
28434,503793,1,5,240
31547,502223,1,5,219
34614,503274,1,5,214
1106,502243,1,5,203
35695,502713,1,5,240
31388,502011,1,5,203
31413,502052,1,5,220
1110,502696,1,5,203
25822,502424,1,5,240
29199,502428,1,5,240
13618,502596,1,5,240
15706,503918,1,5,240
31373,502269,1,5,240
33378,506700,1,5,214
11784,502166,1,5,199
1118,502033,1,5,203
31448,502080,1,5,200
18257,502582,1,5,240
33742,502561,1,5,226
11922,502101,1,5,224
10244,502681,1,5,220
30705,502079,1,5,240
1125,502698,1,5,203
12243,502006,1,5,226
1127,502005,1,5,203
35197,503234,1,5,240
15937,504184,1,5,240
33444,502453,1,5,240
29507,503152,1,5,240
28423,503153,1,5,240
14032,503154,1,5,221
27324,502412,1,5,240
30682,502071,1,5,240
30677,502072,1,5,240
21077,502793,1,5,240
16208,502630,1,5,240
1139,502043,1,5,203
28914,503431,1,5,220
1141,502244,1,5,203
1142,502245,1,5,203
26011,502422,1,5,220
34745,503375,1,5,240
1145,502014,1,5,203
31465,502084,1,5,240
14045,504129,1,5,220
30829,502284,1,5,240
29229,502426,1,5,221
16373,502579,1,5,226
34740,503378,1,5,240
1152,502709,1,5,203
1153,502705,1,5,203
34593,503250,1,5,220
1155,502254,1,5,203
1156,502257,1,5,203
12215,502023,1,5,240
30792,502227,1,5,217
20040,502425,1,5,240
1160,502278,1,5,203
13575,502588,1,5,220
15719,503930,1,5,240
1163,502707,1,5,203
31501,502114,1,5,211
1165,502256,1,5,203
12072,502061,1,5,227
30953,502406,1,5,220
31457,502081,1,5,224
31088,502107,1,5,240
31095,502108,1,5,240
27549,502415,1,5,220
22240,502810,1,5,240
12218,502019,1,5,240
9083,502020,1,5,240
10277,502703,1,5,226
